AzureADUserId,MachineId,ProcessCommandLine,AlertId,FileName,AlertTitle,Severity,AttackerTenant
fb528932-872e-4bd1-a975-5708f15e2adb,eff48f432e4757b7a0ef35b6d48f573e113f6120,"rundll32  DeepCert.dll, NvOptimusEnablement",da467ed98a-3135-40e8-ba96-0f260a867753_1,rundll32.exe,Potential initial access led to ransomware attempt,High,135f3a0d-e454-4d80-95d9-62d310e92e2a
fb528932-872e-4bd1-a975-5708f15e2adb,eff48f432e4757b7a0ef35b6d48f573e113f6120,"rundll32  DeepCert.dll, NvOptimusEnablement",daa0025c3b-fa9f-46fd-9502-5ac427f82aa4_1,rundll32.exe,Remote monitoring and management software suspicious activity,High,135f3a0d-e454-4d80-95d9-62d310e92e2a
fb528932-872e-4bd1-a975-5708f15e2adb,eff48f432e4757b7a0ef35b6d48f573e113f6120,"""cmd.exe"" ",daa0025c3b-fa9f-46fd-9502-5ac427f82aa4_1,cmd.exe,Remote monitoring and management software suspicious activity,High,135f3a0d-e454-4d80-95d9-62d310e92e2a
fb528932-872e-4bd1-a975-5708f15e2adb,eff48f432e4757b7a0ef35b6d48f573e113f6120,"""AnyDesk.exe"" --local-control",daa0025c3b-fa9f-46fd-9502-5ac427f82aa4_1,AnyDesk.exe,Remote monitoring and management software suspicious activity,High,135f3a0d-e454-4d80-95d9-62d310e92e2a
fb528932-872e-4bd1-a975-5708f15e2adb,eff48f432e4757b7a0ef35b6d48f573e113f6120,"""Autoit3.exe"" C:\ProgramData\gaaddhk\adafhfh.a3x",da72850b15-e976-49e3-8cc2-257822a7e38c_1,Autoit3.exe,Possible DarkGate activity,High,135f3a0d-e454-4d80-95d9-62d310e92e2a
fb528932-872e-4bd1-a975-5708f15e2adb,eff48f432e4757b7a0ef35b6d48f573e113f6120,Program Files (x86)\Microsoft\EdgeUpdate\Ipv4PII_478bb0d26b8f48effe6d5837bd99f3b61ae3eada\MicrosoftEdgeUpdateCore.exe,da5156ee0f-7956-49a6-bd21-0928a7f2ba60_1,MicrosoftEdgeUpdateCore.exe,Human-operated initial infection using DarkGate,High,135f3a0d-e454-4d80-95d9-62d310e92e2a
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,tasklist  ,da638739664152083923_-237899175,tasklist.exe,Endpoint attack notifications: Execution,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""cmd.exe"" ",da638739664152083923_-237899175,cmd.exe,Endpoint attack notifications: Execution,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,findstr  /I CSfalcon,da638739664122182421_-1501417149,findstr.exe,Endpoint attack notifications: Execution,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""cmd.exe"" ",da638739664122182421_-1501417149,cmd.exe,Endpoint attack notifications: Execution,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"expand  ""C:\Users\UserPII_897a030d90f4491431ed84df3aaf9ef658c57c04\AppData\Local\Temp\pck281904-1.cab"" -F:* ""C:\Users\UserPII_17dca9a5fea3a29d27fafde28cb65f3388146606\AppData\Local\Microsoft\OneDrive""",da638739664105443644_-1503351277,expand.exe,Endpoint attack notifications: Delivery,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""OneDriveStandaloneUpdater.exe""  -Embedding",da638739664104560461_-1102863118,onedrivestandaloneupdater.exe,Endpoint attack notifications: Peristence,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""OneDriveStandaloneUpdater.exe""  -Embedding",da638739664174922468_-1226977647,OneDriveStandaloneUpdater.exe,Endpoint attack notifications: Execution,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""cmd.exe"" ",da638739664174922468_-1226977647,cmd.exe,Endpoint attack notifications: Execution,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""QuickAssist.exe"" ",da638739664106866730_1575676870,QuickAssist.exe,Endpoint attack notifications: Execution,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""185B190B251B114A443;38B180B138B167A443;45B8B157B144A443"" /f",da638739664106468406_1843762729,reg.exe,Endpoint attack notifications: Execution,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""cmd.exe"" ",da638739664106468406_1843762729,cmd.exe,Endpoint attack notifications: Execution,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"tar  xf FilePII_551f7e6a0be2fdc7df6f05887e408be5625aff5e.zip -C ""C:\Users\UserPII_897a030d90f4491431ed84df3aaf9ef658c57c04\AppData\Local\Temp"" pck281904-1.cab",da638739664105177633_-2031996959,tar.exe,Endpoint attack notifications: Execution,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""cmd.exe"" ",da638739664105177633_-2031996959,cmd.exe,Endpoint attack notifications: Execution,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""cmd.exe"" ",da638739664104974080_-1855171930,cmd.exe,Endpoint attack notifications: Delivery,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"tar  xf FilePII_551f7e6a0be2fdc7df6f05887e408be5625aff5e.zip -C ""C:\Users\UserPII_897a030d90f4491431ed84df3aaf9ef658c57c04\AppData\Local\Temp"" pck281904-1.cab",da85a8c107-fd31-42f2-ad9c-0607ba24b6fc_1,tar.exe,Compromised account conducting hands-on-keyboard attack,High,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""QuickAssist.exe"" ",da85a8c107-fd31-42f2-ad9c-0607ba24b6fc_1,QuickAssist.exe,Compromised account conducting hands-on-keyboard attack,High,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"tar  xf FilePII_551f7e6a0be2fdc7df6f05887e408be5625aff5e.zip -C ""C:\Users\UserPII_897a030d90f4491431ed84df3aaf9ef658c57c04\AppData\Local\Temp"" pck281904-1.cab",dafd41b45b-00bc-42c5-871e-3d2908779fad_1,tar.exe,Compromised account conducting hands-on-keyboard attack,High,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""QuickAssist.exe"" ",dafd41b45b-00bc-42c5-871e-3d2908779fad_1,QuickAssist.exe,Compromised account conducting hands-on-keyboard attack,High,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"tar  xf FilePII_551f7e6a0be2fdc7df6f05887e408be5625aff5e.zip -C ""C:\Users\UserPII_897a030d90f4491431ed84df3aaf9ef658c57c04\AppData\Local\Temp"" pck281904-1.cab",daaae0e803-9b45-4329-9506-28c4d2aeadd3_1,tar.exe,Suspicious activity using Quick Assist ,High,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""cmd.exe"" ",daaae0e803-9b45-4329-9506-28c4d2aeadd3_1,cmd.exe,Suspicious activity using Quick Assist ,High,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""QuickAssist.exe"" ",daaae0e803-9b45-4329-9506-28c4d2aeadd3_1,QuickAssist.exe,Suspicious activity using Quick Assist ,High,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""185B190B251B114A443;38B180B138B167A443;45B8B157B144A443"" /f",da85a8c107-fd31-42f2-ad9c-0607ba24b6fc_1,reg.exe,Compromised account conducting hands-on-keyboard attack,High,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""cmd.exe"" ",da85a8c107-fd31-42f2-ad9c-0607ba24b6fc_1,cmd.exe,Compromised account conducting hands-on-keyboard attack,High,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""185B190B251B114A443;38B180B138B167A443;45B8B157B144A443"" /f",dac70845b3-71c5-4886-8d11-a7a45e04f30f_1,reg.exe,Suspicious registry modification,Low,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""cmd.exe"" ",dac70845b3-71c5-4886-8d11-a7a45e04f30f_1,cmd.exe,Suspicious registry modification,Low,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""185B190B251B114A443;38B180B138B167A443;45B8B157B144A443"" /f",dafd41b45b-00bc-42c5-871e-3d2908779fad_1,reg.exe,Compromised account conducting hands-on-keyboard attack,High,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""cmd.exe"" ",dafd41b45b-00bc-42c5-871e-3d2908779fad_1,cmd.exe,Compromised account conducting hands-on-keyboard attack,High,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""OneDriveStandaloneUpdater.exe""  -Embedding",da043c1b4d-0f45-4b04-b02e-00028937ef6e_1,OneDriveStandaloneUpdater.exe,An uncommon file was created and added to startup folder,Medium,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""185B190B251B114A443;38B180B138B167A443;45B8B157B144A443"" /f",da746cea78-f482-4bd8-a084-e861b722f635_1,reg.exe,Possibly malicious use of proxy or tunneling tool,High,c6e16096-863c-40c1-8733-8052edea0de4
cf6e1545-620a-4c52-9321-6835e9cb2e11,c208ae0e2d836620d3538104df8fe147be49a366,"""cmd.exe"" ",da746cea78-f482-4bd8-a084-e861b722f635_1,cmd.exe,Possibly malicious use of proxy or tunneling tool,High,c6e16096-863c-40c1-8733-8052edea0de4
a289ef74-633d-4662-8fa0-fa6cb5c0252b,34e2c03afbeb6261ee30d03da78184b924754e87,"""QuickAssist.exe"" ",da638731656480693540_-1118095926,QuickAssist.exe,Suspicious remote management tool use in Teams phishing attempts,High,e1175269-9192-496b-b2cb-98d0461c575e
a289ef74-633d-4662-8fa0-fa6cb5c0252b,34e2c03afbeb6261ee30d03da78184b924754e87,"tar  xf FilePII_6acd621280932e6f3f2f8783e06992590b6c7a53.zip -C ""C:\Users\UserPII_e58232f565dbfc44d07f747eb3424daf79538668\AppData\Local\Temp"" arch1293.cab",dae56abd32-63c0-4f15-96ab-214ee1fb4f30_1,tar.exe,Suspicious activity using Quick Assist ,High,e1175269-9192-496b-b2cb-98d0461c575e
a289ef74-633d-4662-8fa0-fa6cb5c0252b,34e2c03afbeb6261ee30d03da78184b924754e87,"""QuickAssist.exe"" ",dae56abd32-63c0-4f15-96ab-214ee1fb4f30_1,QuickAssist.exe,Suspicious activity using Quick Assist ,High,e1175269-9192-496b-b2cb-98d0461c575e
a289ef74-633d-4662-8fa0-fa6cb5c0252b,34e2c03afbeb6261ee30d03da78184b924754e87,"""cmd.exe"" ",dae56abd32-63c0-4f15-96ab-214ee1fb4f30_1,cmd.exe,Suspicious activity using Quick Assist ,High,e1175269-9192-496b-b2cb-98d0461c575e
a289ef74-633d-4662-8fa0-fa6cb5c0252b,34e2c03afbeb6261ee30d03da78184b924754e87,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""45B8B157B199A443;5B181B3B164A443;38B180B25B3A443"" /f",da51a25a52-81bd-4689-af39-687ce8fad7c4_1,reg.exe,Suspicious registry modification,Low,e1175269-9192-496b-b2cb-98d0461c575e
a289ef74-633d-4662-8fa0-fa6cb5c0252b,34e2c03afbeb6261ee30d03da78184b924754e87,"""cmd.exe"" ",da51a25a52-81bd-4689-af39-687ce8fad7c4_1,cmd.exe,Suspicious registry modification,Low,e1175269-9192-496b-b2cb-98d0461c575e
a289ef74-633d-4662-8fa0-fa6cb5c0252b,34e2c03afbeb6261ee30d03da78184b924754e87,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""45B8B157B199A443;5B181B3B164A443;38B180B25B3A443"" /f",da85b1e998-cf7b-40a3-8d98-2be896331c8e_1,reg.exe,Possibly malicious use of proxy or tunneling tool,High,e1175269-9192-496b-b2cb-98d0461c575e
a289ef74-633d-4662-8fa0-fa6cb5c0252b,34e2c03afbeb6261ee30d03da78184b924754e87,"""cmd.exe"" ",da85b1e998-cf7b-40a3-8d98-2be896331c8e_1,cmd.exe,Possibly malicious use of proxy or tunneling tool,High,e1175269-9192-496b-b2cb-98d0461c575e
a289ef74-633d-4662-8fa0-fa6cb5c0252b,34e2c03afbeb6261ee30d03da78184b924754e87,"odbcconf  /a {REGSVR ""C:\Users\UserPII_e58232f565dbfc44d07f747eb3424daf79538668\AppData\Local\Microsoft\ODBC\wscapi.dll""}",dabe75c09f-c000-42d7-bc02-a1ab4610e716_1,odbcconf.exe,Use of living-off-the-land binary to run malicious code,Low,e1175269-9192-496b-b2cb-98d0461c575e
a289ef74-633d-4662-8fa0-fa6cb5c0252b,34e2c03afbeb6261ee30d03da78184b924754e87,"""cmd.exe"" ",dabe75c09f-c000-42d7-bc02-a1ab4610e716_1,cmd.exe,Use of living-off-the-land binary to run malicious code,Low,e1175269-9192-496b-b2cb-98d0461c575e
fe3d8136-40ba-4f8f-913f-eab7c9c651e7,b6c124d3b7371ebf39f714c5e2b0769d54b5def5,"""OneDriveStandaloneUpdater.exe""  -Embedding",dae889d013-fea4-4a36-aac0-7c452489b0f7_1,OneDriveStandaloneUpdater.exe,An uncommon file was created and added to startup folder,Medium,282c132d-122e-41ac-8411-b0126d3d6417
fe3d8136-40ba-4f8f-913f-eab7c9c651e7,b6c124d3b7371ebf39f714c5e2b0769d54b5def5,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""Ipv4PII_63c216d53ecdb3f83a88de0b6b04ff5447f12fcf:443;Ipv4PII_b628dbf8a6f41f99f254512bed8704dff809166b:443;Ipv4PII_7a161a0bdebf78e57bcdccfd611a4c961ebed0ea:443"" /f",da2118b289-bf2f-458f-8830-4162bf1b2f63_1,reg.exe,Possibly malicious use of proxy or tunneling tool,High,282c132d-122e-41ac-8411-b0126d3d6417
fe3d8136-40ba-4f8f-913f-eab7c9c651e7,b6c124d3b7371ebf39f714c5e2b0769d54b5def5,"""cmd.exe"" ",da2118b289-bf2f-458f-8830-4162bf1b2f63_1,cmd.exe,Possibly malicious use of proxy or tunneling tool,High,282c132d-122e-41ac-8411-b0126d3d6417
fe3d8136-40ba-4f8f-913f-eab7c9c651e7,b6c124d3b7371ebf39f714c5e2b0769d54b5def5,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""Ipv4PII_63c216d53ecdb3f83a88de0b6b04ff5447f12fcf:443;Ipv4PII_b628dbf8a6f41f99f254512bed8704dff809166b:443;Ipv4PII_7a161a0bdebf78e57bcdccfd611a4c961ebed0ea:443"" /f",dabcf032df-00a2-461e-aefe-79315513e3b3_1,reg.exe,Suspicious registry modification,Low,282c132d-122e-41ac-8411-b0126d3d6417
fe3d8136-40ba-4f8f-913f-eab7c9c651e7,b6c124d3b7371ebf39f714c5e2b0769d54b5def5,"""cmd.exe"" ",dabcf032df-00a2-461e-aefe-79315513e3b3_1,cmd.exe,Suspicious registry modification,Low,282c132d-122e-41ac-8411-b0126d3d6417
fe3d8136-40ba-4f8f-913f-eab7c9c651e7,b6c124d3b7371ebf39f714c5e2b0769d54b5def5,"""OneDriveStandaloneUpdater.exe""  -Embedding",da8803027e-1040-4eb1-b222-4f4c5467a7dc_1,OneDriveStandaloneUpdater.exe,An executable file loaded an unexpected DLL file,Medium,282c132d-122e-41ac-8411-b0126d3d6417
5301e983-57b5-4b56-b5b5-91ddfe927256,7ca1133e4a3fbecbc25dc2c108236e05f65aab06,"tar  xf ""C:\Users\UserPII_1e91421393e16d8f6838d56d2e690298f7879377\AppData\Local\Microsoft\OneDrive\upd2950a.edb"" -C ""C:\Users\UserPII_1e91421393e16d8f6838d56d2e690298f7879377\AppData\Local\Microsoft\OneDrive""",da5fbf3e64-d780-4931-ad1d-eda84f1fa608_1,tar.exe,Suspicious activity using Quick Assist ,High,95f43143-3687-4b85-9fd2-95b1bb8169e8
5301e983-57b5-4b56-b5b5-91ddfe927256,7ca1133e4a3fbecbc25dc2c108236e05f65aab06,"""cmd.exe"" ",da5fbf3e64-d780-4931-ad1d-eda84f1fa608_1,cmd.exe,Suspicious activity using Quick Assist ,High,95f43143-3687-4b85-9fd2-95b1bb8169e8
5301e983-57b5-4b56-b5b5-91ddfe927256,7ca1133e4a3fbecbc25dc2c108236e05f65aab06,"""QuickAssist.exe"" ms-quick-assist:",da5fbf3e64-d780-4931-ad1d-eda84f1fa608_1,QuickAssist.exe,Suspicious activity using Quick Assist ,High,95f43143-3687-4b85-9fd2-95b1bb8169e8
5301e983-57b5-4b56-b5b5-91ddfe927256,7ca1133e4a3fbecbc25dc2c108236e05f65aab06,"tar  xf FilePII_6acd621280932e6f3f2f8783e06992590b6c7a53.zip -C ""C:\Users\UserPII_1e91421393e16d8f6838d56d2e690298f7879377\AppData\Local\Microsoft\OneDrive""",da06b9480a-8322-4912-9fad-44f193f0578f_1,tar.exe,Suspicious activity using Quick Assist ,High,95f43143-3687-4b85-9fd2-95b1bb8169e8
5301e983-57b5-4b56-b5b5-91ddfe927256,7ca1133e4a3fbecbc25dc2c108236e05f65aab06,"""cmd.exe"" ",da06b9480a-8322-4912-9fad-44f193f0578f_1,cmd.exe,Suspicious activity using Quick Assist ,High,95f43143-3687-4b85-9fd2-95b1bb8169e8
5301e983-57b5-4b56-b5b5-91ddfe927256,7ca1133e4a3fbecbc25dc2c108236e05f65aab06,"""QuickAssist.exe"" ms-quick-assist:",da06b9480a-8322-4912-9fad-44f193f0578f_1,QuickAssist.exe,Suspicious activity using Quick Assist ,High,95f43143-3687-4b85-9fd2-95b1bb8169e8
5301e983-57b5-4b56-b5b5-91ddfe927256,7ca1133e4a3fbecbc25dc2c108236e05f65aab06,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""Ipv4PII_63c216d53ecdb3f83a88de0b6b04ff5447f12fcf:443;Ipv4PII_b628dbf8a6f41f99f254512bed8704dff809166b:443;Ipv4PII_7a161a0bdebf78e57bcdccfd611a4c961ebed0ea:443"" /f",da5476c6a8-a1fe-42c1-9004-736872f00a3b_1,reg.exe,Suspicious registry modification,Low,95f43143-3687-4b85-9fd2-95b1bb8169e8
5301e983-57b5-4b56-b5b5-91ddfe927256,7ca1133e4a3fbecbc25dc2c108236e05f65aab06,"""cmd.exe"" ",da5476c6a8-a1fe-42c1-9004-736872f00a3b_1,cmd.exe,Suspicious registry modification,Low,95f43143-3687-4b85-9fd2-95b1bb8169e8
5301e983-57b5-4b56-b5b5-91ddfe927256,7ca1133e4a3fbecbc25dc2c108236e05f65aab06,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""Ipv4PII_63c216d53ecdb3f83a88de0b6b04ff5447f12fcf:443;Ipv4PII_b628dbf8a6f41f99f254512bed8704dff809166b:443;Ipv4PII_7a161a0bdebf78e57bcdccfd611a4c961ebed0ea:443"" /f",da7ff239f7-6ca1-498b-a4d2-269c04ce8b80_1,reg.exe,Possibly malicious use of proxy or tunneling tool,High,95f43143-3687-4b85-9fd2-95b1bb8169e8
5301e983-57b5-4b56-b5b5-91ddfe927256,7ca1133e4a3fbecbc25dc2c108236e05f65aab06,"""cmd.exe"" ",da7ff239f7-6ca1-498b-a4d2-269c04ce8b80_1,cmd.exe,Possibly malicious use of proxy or tunneling tool,High,95f43143-3687-4b85-9fd2-95b1bb8169e8
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""Ipv4PII_63c216d53ecdb3f83a88de0b6b04ff5447f12fcf:443;Ipv4PII_b628dbf8a6f41f99f254512bed8704dff809166b:443;Ipv4PII_7a161a0bdebf78e57bcdccfd611a4c961ebed0ea:443"" /f",da45009e7a-9f95-46ea-b3bf-55dc0f34532d_1,reg.exe,Suspicious registry modification,Low,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"""cmd.exe"" ",da45009e7a-9f95-46ea-b3bf-55dc0f34532d_1,cmd.exe,Suspicious registry modification,Low,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"""OneDriveStandaloneUpdater.exe""  -Embedding",da095489a8-fd79-4a34-836c-82f37e849986_1,OneDriveStandaloneUpdater.exe,An executable file loaded an unexpected DLL file,Medium,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""Ipv4PII_63c216d53ecdb3f83a88de0b6b04ff5447f12fcf:443;Ipv4PII_b628dbf8a6f41f99f254512bed8704dff809166b:443;Ipv4PII_7a161a0bdebf78e57bcdccfd611a4c961ebed0ea:443"" /f",da65d187cb-f022-4083-944e-f1edbed5f4ba_1,reg.exe,Possibly malicious use of proxy or tunneling tool,High,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"""cmd.exe"" ",da65d187cb-f022-4083-944e-f1edbed5f4ba_1,cmd.exe,Possibly malicious use of proxy or tunneling tool,High,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"reg  add ""HKCU\SOFTWARE\TitanPlus"" /v 1 /t REG_SZ /d ""Ipv4PII_63c216d53ecdb3f83a88de0b6b04ff5447f12fcf:443;Ipv4PII_b628dbf8a6f41f99f254512bed8704dff809166b:443;Ipv4PII_7a161a0bdebf78e57bcdccfd611a4c961ebed0ea:443"" /f",da638695519041217908_-1699172764,reg.exe,Endpoint attack notifications: Create process Event,Medium,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"""cmd.exe"" ",da638695519041217908_-1699172764,cmd.exe,Endpoint attack notifications: Create process Event,Medium,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"""OneDriveStandaloneUpdater.exe""  -Embedding",da638695519039289690_406776966,OneDriveStandaloneUpdater.exe,Endpoint attack notifications: Create Process Event,Medium,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"""cmd.exe"" ",da638695519039289690_406776966,cmd.exe,Endpoint attack notifications: Create Process Event,Medium,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"tar  xf ""C:\Users\UserPII_fd91f436a2c52f632fde1aeab7387801d712ed29\AppData\Local\Microsoft\OneDrive\upd2950a.edb"" -C ""C:\Users\UserPII_fd91f436a2c52f632fde1aeab7387801d712ed29\AppData\Local\Microsoft\OneDrive""",da638695519028946758_199328710,tar.exe,Endpoint attack notifications: Create File Event,Medium,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"""msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=quickassist.exe --webview-exe-version=10.0.19041.3758 --user-data-dir=""C:\Users\UserPII_9f0feda9e696b2a4fbe56fbdda5d21f980298893\AppData\Local\Temp\QuickAssist\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msSmartScreenProtection --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=23940.7340.14360030070375306010",da638695519027856516_-1166226150,msedgewebview2.exe,Endpoint attack notifications: Create process event,Medium,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"""quickassist.exe"" ",da638695519027856516_-1166226150,quickassist.exe,Endpoint attack notifications: Create process event,Medium,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"tar  xf ""C:\Users\UserPII_fd91f436a2c52f632fde1aeab7387801d712ed29\AppData\Local\Microsoft\OneDrive\upd2950a.edb"" -C ""C:\Users\UserPII_fd91f436a2c52f632fde1aeab7387801d712ed29\AppData\Local\Microsoft\OneDrive""",da638695519028043971_1329186995,tar.exe,Endpoint attack notifications: Create Process Event,Medium,282c132d-122e-41ac-8411-b0126d3d6417
1db538f3-6fc6-49b6-8469-8603fa7a666b,772ffa16a7ea270c6678192d60cbd6e5296ca3a6,"""cmd.exe"" ",da638695519028043971_1329186995,cmd.exe,Endpoint attack notifications: Create Process Event,Medium,282c132d-122e-41ac-8411-b0126d3d6417
